billing_id,billing_date,cloud_provider,cloud_account_id,service,region,resource_id,usage_type,cost,currency,allocation_tag,product_id,feature_id,business_unit,billing_status,timestamp
BILL-2026-00122,2026-01-23,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-016,Warehouse-Compute-Credits,1060.1,USD,,,,,FINAL,2026-01-23T23:59:59Z
BILL-2026-00123,2026-01-27,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-017,Memory-Optimized-Hours,440.93,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-01-27T23:59:59Z
BILL-2026-00124,2026-01-21,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-017,Warehouse-Compute-Credits,766.11,USD,,,,,FINAL,2026-01-21T23:59:59Z
BILL-2026-00125,2026-01-16,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-018,Memory-Optimized-Hours,845.68,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-01-16T23:59:59Z
BILL-2026-00126,2026-01-19,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-018,Warehouse-Compute-Credits,1013.35,USD,,,,,FINAL,2026-01-19T23:59:59Z
BILL-2026-00127,2026-01-24,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-019,Memory-Optimized-Hours,1383.59,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-01-24T23:59:59Z
BILL-2026-00128,2026-01-19,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-019,Warehouse-Compute-Credits,953.82,USD,,,,,FINAL,2026-01-19T23:59:59Z
BILL-2026-00129,2026-01-13,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-analytics-node-020,Memory-Optimized-Hours,658.73,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-01-13T23:59:59Z
BILL-2026-00130,2026-01-17,AWS,ACCT-ANALYTICS,Database,us-west-2,res-analytics-db-020,Warehouse-Compute-Credits,422.05,USD,,,,,FINAL,2026-01-17T23:59:59Z
BILL-2026-00131,2026-01-13,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-001,Archive-Storage-GB,188.54,USD,,,,,FINAL,2026-01-13T23:59:59Z
BILL-2026-00132,2026-01-27,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-001,Log-Ingested-GB,150.44,USD,,,,,FINAL,2026-01-27T23:59:59Z
BILL-2026-00133,2026-01-26,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-002,Archive-Storage-GB,289.69,USD,,,,,FINAL,2026-01-26T23:59:59Z
BILL-2026-00134,2026-01-15,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-002,Log-Ingested-GB,294.16,USD,,,,,FINAL,2026-01-15T23:59:59Z
BILL-2026-00135,2026-01-16,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-003,Archive-Storage-GB,188.52,USD,,,,,FINAL,2026-01-16T23:59:59Z
BILL-2026-00136,2026-01-17,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-003,Log-Ingested-GB,412.51,USD,,,,,FINAL,2026-01-17T23:59:59Z
BILL-2026-00137,2026-01-19,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-004,Archive-Storage-GB,232.8,USD,,,,,FINAL,2026-01-19T23:59:59Z
BILL-2026-00138,2026-01-19,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-004,Log-Ingested-GB,428.85,USD,,,,,FINAL,2026-01-19T23:59:59Z
BILL-2026-00139,2026-01-18,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-005,Archive-Storage-GB,487.19,USD,,,,,FINAL,2026-01-18T23:59:59Z
BILL-2026-00140,2026-01-15,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-005,Log-Ingested-GB,450.35,USD,,,,,FINAL,2026-01-15T23:59:59Z
BILL-2026-00141,2026-01-20,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-006,Archive-Storage-GB,336.86,USD,,,,,FINAL,2026-01-20T23:59:59Z
BILL-2026-00142,2026-01-25,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-006,Log-Ingested-GB,228.45,USD,,,,,FINAL,2026-01-25T23:59:59Z
BILL-2026-00143,2026-01-12,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-007,Archive-Storage-GB,552.53,USD,,,,,FINAL,2026-01-12T23:59:59Z
BILL-2026-00144,2026-01-10,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-007,Log-Ingested-GB,454.38,USD,,,,,FINAL,2026-01-10T23:59:59Z
BILL-2026-00145,2026-01-25,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-008,Archive-Storage-GB,492.49,USD,,,,,FINAL,2026-01-25T23:59:59Z
BILL-2026-00146,2026-01-16,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-008,Log-Ingested-GB,414.78,USD,,,,,FINAL,2026-01-16T23:59:59Z
BILL-2026-00147,2026-01-25,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-009,Archive-Storage-GB,521.73,USD,,,,,FINAL,2026-01-25T23:59:59Z
BILL-2026-00148,2026-01-15,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-009,Log-Ingested-GB,276.34,USD,,,,,FINAL,2026-01-15T23:59:59Z
BILL-2026-00149,2026-01-16,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-010,Archive-Storage-GB,568.58,USD,,,,,FINAL,2026-01-16T23:59:59Z
BILL-2026-00150,2026-01-22,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-010,Log-Ingested-GB,469.12,USD,,,,,FINAL,2026-01-22T23:59:59Z
BILL-2026-00151,2026-01-24,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-011,Archive-Storage-GB,594.29,USD,,,,,FINAL,2026-01-24T23:59:59Z
BILL-2026-00152,2026-01-13,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-011,Log-Ingested-GB,499.01,USD,,,,,FINAL,2026-01-13T23:59:59Z
BILL-2026-00153,2026-01-12,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-012,Archive-Storage-GB,387.99,USD,,,,,FINAL,2026-01-12T23:59:59Z
BILL-2026-00154,2026-01-21,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-012,Log-Ingested-GB,417.52,USD,,,,,FINAL,2026-01-21T23:59:59Z
BILL-2026-00155,2026-01-20,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-013,Archive-Storage-GB,245.88,USD,,,,,FINAL,2026-01-20T23:59:59Z
BILL-2026-00156,2026-01-10,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-013,Log-Ingested-GB,165.41,USD,,,,,FINAL,2026-01-10T23:59:59Z
BILL-2026-00157,2026-01-13,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-014,Archive-Storage-GB,435.3,USD,,,,,FINAL,2026-01-13T23:59:59Z
BILL-2026-00158,2026-01-12,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-014,Log-Ingested-GB,365.36,USD,,,,,FINAL,2026-01-12T23:59:59Z
BILL-2026-00159,2026-01-15,AWS,ACCT-BACKUP,Backup,us-east-1,res-backup-vault-015,Archive-Storage-GB,350.02,USD,,,,,FINAL,2026-01-15T23:59:59Z
BILL-2026-00160,2026-01-17,AWS,ACCT-LOGGING,Logging,us-east-1,res-log-ingest-015,Log-Ingested-GB,359.77,USD,,,,,FINAL,2026-01-17T23:59:59Z
BILL-2026-00161,2026-01-20,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-01,Shared-K8s-Node-Hours,782.82,USD,,,,,FINAL,2026-01-20T23:59:59Z
BILL-2026-00162,2026-01-14,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-01,Inter-Region-Data-GB,366.89,USD,,,,,FINAL,2026-01-14T23:59:59Z
BILL-2026-00163,2026-01-22,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-02,Shared-K8s-Node-Hours,710.4,USD,,,,,FINAL,2026-01-22T23:59:59Z
BILL-2026-00164,2026-01-10,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-02,Inter-Region-Data-GB,215.95,USD,,,,,FINAL,2026-01-10T23:59:59Z
BILL-2026-00165,2026-01-21,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-03,Shared-K8s-Node-Hours,664.6,USD,,,,,FINAL,2026-01-21T23:59:59Z
BILL-2026-00166,2026-01-15,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-03,Inter-Region-Data-GB,145.17,USD,,,,,FINAL,2026-01-15T23:59:59Z
BILL-2026-00167,2026-01-22,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-04,Shared-K8s-Node-Hours,855.07,USD,,,,,FINAL,2026-01-22T23:59:59Z
BILL-2026-00168,2026-01-13,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-04,Inter-Region-Data-GB,176.73,USD,,,,,FINAL,2026-01-13T23:59:59Z
BILL-2026-00169,2026-01-18,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-05,Shared-K8s-Node-Hours,748.34,USD,,,,,FINAL,2026-01-18T23:59:59Z
BILL-2026-00170,2026-01-15,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-05,Inter-Region-Data-GB,354.63,USD,,,,,FINAL,2026-01-15T23:59:59Z
BILL-2026-00171,2026-01-17,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-06,Shared-K8s-Node-Hours,665.05,USD,,,,,FINAL,2026-01-17T23:59:59Z
BILL-2026-00172,2026-01-12,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-06,Inter-Region-Data-GB,180.04,USD,,,,,FINAL,2026-01-12T23:59:59Z
BILL-2026-00173,2026-01-27,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-07,Shared-K8s-Node-Hours,371.66,USD,,,,,FINAL,2026-01-27T23:59:59Z
BILL-2026-00174,2026-01-28,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-07,Inter-Region-Data-GB,193.51,USD,,,,,FINAL,2026-01-28T23:59:59Z
BILL-2026-00175,2026-01-24,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-08,Shared-K8s-Node-Hours,612.8,USD,,,,,FINAL,2026-01-24T23:59:59Z
BILL-2026-00176,2026-01-25,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-08,Inter-Region-Data-GB,106.41,USD,,,,,FINAL,2026-01-25T23:59:59Z
BILL-2026-00177,2026-01-27,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-09,Shared-K8s-Node-Hours,458.92,USD,,,,,FINAL,2026-01-27T23:59:59Z
BILL-2026-00178,2026-01-27,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-09,Inter-Region-Data-GB,153.29,USD,,,,,FINAL,2026-01-27T23:59:59Z
BILL-2026-00179,2026-01-19,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-10,Shared-K8s-Node-Hours,551.79,USD,,,,,FINAL,2026-01-19T23:59:59Z
BILL-2026-00180,2026-01-11,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-10,Inter-Region-Data-GB,318.58,USD,,,,,FINAL,2026-01-11T23:59:59Z
BILL-2026-00181,2026-01-16,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-11,Shared-K8s-Node-Hours,853.79,USD,,,,,FINAL,2026-01-16T23:59:59Z
BILL-2026-00182,2026-01-15,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-11,Inter-Region-Data-GB,146.06,USD,,,,,FINAL,2026-01-15T23:59:59Z
BILL-2026-00183,2026-01-17,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-12,Shared-K8s-Node-Hours,772.39,USD,,,,,FINAL,2026-01-17T23:59:59Z
BILL-2026-00184,2026-01-11,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-12,Inter-Region-Data-GB,249.91,USD,,,,,FINAL,2026-01-11T23:59:59Z
BILL-2026-00185,2026-01-27,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-13,Shared-K8s-Node-Hours,685.1,USD,,,,,FINAL,2026-01-27T23:59:59Z
BILL-2026-00186,2026-01-11,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-13,Inter-Region-Data-GB,384.33,USD,,,,,FINAL,2026-01-11T23:59:59Z
BILL-2026-00187,2026-01-18,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-14,Shared-K8s-Node-Hours,721.37,USD,,,,,FINAL,2026-01-18T23:59:59Z
BILL-2026-00188,2026-01-23,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-14,Inter-Region-Data-GB,205,USD,,,,,FINAL,2026-01-23T23:59:59Z
BILL-2026-00189,2026-01-28,AWS,ACCT-SHARED,Container Platform,us-east-1,res-shared-k8s-cluster-15,Shared-K8s-Node-Hours,626.77,USD,,,,,FINAL,2026-01-28T23:59:59Z
BILL-2026-00190,2026-01-13,AWS,ACCT-SHARED,Data Transfer,us-east-1,res-shared-gateway-15,Inter-Region-Data-GB,161.79,USD,,,,,FINAL,2026-01-13T23:59:59Z
BILL-2026-00191,2026-01-24,AWS,ACCT-SHARED,Serverless,us-east-1,res-orphan-serverless-001,Function-Invocations,240.11,USD,,,,,FINAL,2026-01-24T23:59:59Z
BILL-2026-00192,2026-01-22,AWS,ACCT-SHARED,Object Storage,us-west-2,res-conflict-storage-002,Standard-Storage-GB,517.75,USD,,,,,FINAL,2026-01-22T23:59:59Z
BILL-2026-00193,2026-01-25,AWS,ACCT-ANALYTICS,Compute,us-west-2,res-corrupt-prod-003,vCPU-Hours,1356.31,USD,env=prod;bu=Analytics;product=ClinicalData,Clinical Analytics Platform,Report Generation,Clinical Analytics,FINAL,2026-01-25T23:59:59Z
BILL-2026-00194,2026-01-28,AWS,ACCT-IMAGING,Compute,us-east-1,res-spike-imaging-gpu-004,GPU-Processing-Hours,1841.72,USD,,,,,FINAL,2026-01-28T23:59:59Z
BILL-2026-00195,2026-02-23,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-001,Standard-Storage-GB,341.9,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-23T23:59:59Z
BILL-2026-00196,2026-02-21,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-001,vCPU-Hours,668.47,USD,,,,,FINAL,2026-02-21T23:59:59Z
BILL-2026-00197,2026-02-12,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-002,Standard-Storage-GB,497.87,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-12T23:59:59Z
BILL-2026-00198,2026-02-25,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-002,vCPU-Hours,523.99,USD,,,,,FINAL,2026-02-25T23:59:59Z
BILL-2026-00199,2026-02-12,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-003,Standard-Storage-GB,810.89,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-12T23:59:59Z
BILL-2026-00200,2026-02-24,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-003,vCPU-Hours,790.94,USD,,,,,FINAL,2026-02-24T23:59:59Z
BILL-2026-00201,2026-02-21,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-004,Standard-Storage-GB,548.88,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-21T23:59:59Z
BILL-2026-00202,2026-02-25,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-004,vCPU-Hours,795.47,USD,,,,,FINAL,2026-02-25T23:59:59Z
BILL-2026-00203,2026-02-21,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-005,Standard-Storage-GB,638.14,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-21T23:59:59Z
BILL-2026-00204,2026-02-17,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-005,vCPU-Hours,421.9,USD,,,,,FINAL,2026-02-17T23:59:59Z
BILL-2026-00205,2026-02-13,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-006,Standard-Storage-GB,638.42,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-13T23:59:59Z
BILL-2026-00206,2026-02-11,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-006,vCPU-Hours,407.32,USD,,,,,FINAL,2026-02-11T23:59:59Z
BILL-2026-00207,2026-02-23,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-007,Standard-Storage-GB,453.05,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-23T23:59:59Z
BILL-2026-00208,2026-02-28,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-007,vCPU-Hours,923.62,USD,,,,,FINAL,2026-02-28T23:59:59Z
BILL-2026-00209,2026-02-22,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-008,Standard-Storage-GB,634.09,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-22T23:59:59Z
BILL-2026-00210,2026-02-15,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-008,vCPU-Hours,564.3,USD,,,,,FINAL,2026-02-15T23:59:59Z
BILL-2026-00211,2026-02-22,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-009,Standard-Storage-GB,296.5,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-22T23:59:59Z
BILL-2026-00212,2026-02-21,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-009,vCPU-Hours,854.17,USD,,,,,FINAL,2026-02-21T23:59:59Z
BILL-2026-00213,2026-02-21,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-010,Standard-Storage-GB,412.73,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-21T23:59:59Z
BILL-2026-00214,2026-02-21,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-010,vCPU-Hours,1348.27,USD,,,,,FINAL,2026-02-21T23:59:59Z
BILL-2026-00215,2026-02-18,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-011,Standard-Storage-GB,793.64,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-18T23:59:59Z
BILL-2026-00216,2026-02-15,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-011,vCPU-Hours,1274.77,USD,,,,,FINAL,2026-02-15T23:59:59Z
BILL-2026-00217,2026-02-10,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-012,Standard-Storage-GB,314.65,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-10T23:59:59Z
BILL-2026-00218,2026-02-22,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-012,vCPU-Hours,1204.9,USD,,,,,FINAL,2026-02-22T23:59:59Z
BILL-2026-00219,2026-02-14,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-013,Standard-Storage-GB,421.24,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-14T23:59:59Z
BILL-2026-00220,2026-02-26,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-013,vCPU-Hours,751.03,USD,,,,,FINAL,2026-02-26T23:59:59Z
BILL-2026-00221,2026-02-18,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-014,Standard-Storage-GB,547.56,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-18T23:59:59Z
BILL-2026-00222,2026-02-24,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-014,vCPU-Hours,1241.25,USD,,,,,FINAL,2026-02-24T23:59:59Z
BILL-2026-00223,2026-02-16,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-015,Standard-Storage-GB,808.05,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-16T23:59:59Z
BILL-2026-00224,2026-02-17,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-015,vCPU-Hours,1149.97,USD,,,,,FINAL,2026-02-17T23:59:59Z
BILL-2026-00225,2026-02-16,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-016,Standard-Storage-GB,664.26,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-16T23:59:59Z
BILL-2026-00226,2026-02-28,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-016,vCPU-Hours,836.65,USD,,,,,FINAL,2026-02-28T23:59:59Z
BILL-2026-00227,2026-02-12,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-017,Standard-Storage-GB,444.05,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-12T23:59:59Z
BILL-2026-00228,2026-02-25,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-017,vCPU-Hours,898.14,USD,,,,,FINAL,2026-02-25T23:59:59Z
BILL-2026-00229,2026-02-25,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-018,Standard-Storage-GB,555.97,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-25T23:59:59Z
BILL-2026-00230,2026-02-15,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-018,vCPU-Hours,972.13,USD,,,,,FINAL,2026-02-15T23:59:59Z
BILL-2026-00231,2026-02-14,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-019,Standard-Storage-GB,546.26,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-14T23:59:59Z
BILL-2026-00232,2026-02-13,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-019,vCPU-Hours,1047.16,USD,,,,,FINAL,2026-02-13T23:59:59Z
BILL-2026-00233,2026-02-19,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-020,Standard-Storage-GB,593.9,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-19T23:59:59Z
BILL-2026-00234,2026-02-13,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-020,vCPU-Hours,943.8,USD,,,,,FINAL,2026-02-13T23:59:59Z
BILL-2026-00235,2026-02-22,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-021,Standard-Storage-GB,274.42,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-22T23:59:59Z
BILL-2026-00236,2026-02-12,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-021,vCPU-Hours,1229.84,USD,,,,,FINAL,2026-02-12T23:59:59Z
BILL-2026-00237,2026-02-27,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-022,Standard-Storage-GB,338.72,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-27T23:59:59Z
BILL-2026-00238,2026-02-12,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-022,vCPU-Hours,722.17,USD,,,,,FINAL,2026-02-12T23:59:59Z
BILL-2026-00239,2026-02-17,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-023,Standard-Storage-GB,787.65,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-17T23:59:59Z
BILL-2026-00240,2026-02-18,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-023,vCPU-Hours,866.9,USD,,,,,FINAL,2026-02-18T23:59:59Z
BILL-2026-00241,2026-02-23,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-024,Standard-Storage-GB,382.17,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-23T23:59:59Z
BILL-2026-00242,2026-02-18,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-024,vCPU-Hours,728.16,USD,,,,,FINAL,2026-02-18T23:59:59Z
BILL-2026-00243,2026-02-12,AWS,ACCT-IMAGING,Object Storage,us-east-1,res-img-storage-025,Standard-Storage-GB,568.12,USD,env=prod;bu=Radiology;product=Imaging,Medical Imaging Platform,Image Storage,Radiology,FINAL,2026-02-12T23:59:59Z
BILL-2026-00244,2026-02-16,AWS,ACCT-IMAGING,Compute,us-east-1,res-img-comp-025,vCPU-Hours,864.07,USD,,,,,FINAL,2026-02-16T23:59:59Z
BILL-2026-00245,2026-02-12,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-001,Container-Hours,618.93,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-02-12T23:59:59Z
BILL-2026-00246,2026-02-21,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-001,IOPS-and-Storage,313,USD,,,,,FINAL,2026-02-21T23:59:59Z
BILL-2026-00247,2026-02-13,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-002,Container-Hours,878.19,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-02-13T23:59:59Z
BILL-2026-00248,2026-02-20,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-002,IOPS-and-Storage,733.1,USD,,,,,FINAL,2026-02-20T23:59:59Z
BILL-2026-00249,2026-02-15,AWS,ACCT-PORTAL,Container Platform,us-east-2,res-portal-app-003,Container-Hours,929.43,USD,env=prod;bu=PatientPortal;product=Portal,Patient Portal,Appointment Management,Patient Portal,FINAL,2026-02-15T23:59:59Z
BILL-2026-00250,2026-02-13,AWS,ACCT-PORTAL,Database,us-east-2,res-portal-db-003,IOPS-and-Storage,760.92,USD,,,,,FINAL,2026-02-13T23:59:59Z
